,,,,,,,,,,,,,,,38 SB Call vs LJ,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A,K,Q,J,T,9,8,7,6,5,4,3,2,,,K,Q,J,T,9,8,7,6,5,4,3,2,,,Q,J,T,9,8,7,6,5,4,3,2
A,,1,4,8,1,2,8,8,15,15,15,15,15,,K,15,16,15,16,4,15,15,15,15,15,15,15,,Q,1,15,15,1,1,1,2,2,2,1,1,,
K,,15,8,10,10,1,1,1,1,1,15,16,15,,Q,,16,8,10,8,8,10,4,10,10,10,2,,J,,15,1,10,16,15,15,16,15,15,15,,
Q,,,16,8,10,1,1,2,2,1,1,2,1,,J,,,15,8,10,8,8,3,8,10,2,10,,T,,,16,8,16,16,16,16,16,16,16,,
J,,,,15,2,1,1,8,3,1,10,1,10,,T,,,,16,3,1,1,4,1,1,1,1,,9,,,,15,15,1,1,1,15,16,15,,
T,,,,,2,1,1,1,2,1,2,2,2,,9,,,,,1,1,1,1,1,2,1,1,,8,,,,,16,1,1,2,2,1,1,,
9,,,,,,2,1,1,1,2,1,1,2,,8,,,,,,8,2,3,2,2,4,1,,7,,,,,,1,2,1,1,2,2,,
8,,,,,,,8,2,8,10,10,10,10,,7,,,,,,,8,2,1,2,1,1,,6,,,,,,,8,1,1,2,2,,
7,,,,,,,,8,10,8,10,8,8,,6,,,,,,,,8,16,10,8,8,,5,,,,,,,,8,2,1,1,,
6,,,,,,,,,8,10,8,10,10,,5,,,,,,,,,8,16,10,8,,4,,,,,,,,,8,1,2,,
5,,,,,,,,,,10,8,10,8,,4,,,,,,,,,,8,10,8,,3,,,,,,,,,,8,1,,
4,,,,,,,,,,,10,8,8,,3,,,,,,,,,,,8,8,,2,,,,,,,,,,,8,,
3,,,,,,,,,,,,8,8,,2,,,,,,,,,,,,8,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,J,T,9,8,7,6,5,4,3,2,,,T,9,8,7,6,5,4,3,2,,,9,8,7,6,5,4,3,2,,,8,7,6,5,4,3,2
J,15,16,16,15,16,16,15,16,15,15,,T,1,1,2,1,1,1,16,15,16,,9,1,1,1,3,1,1,1,1,,8,8,1,8,8,8,8,8
T,,15,10,8,8,15,16,16,15,15,,9,,8,16,1,10,1,1,1,1,,8,,1,2,1,1,1,1,1,,7,,2,2,2,2,1,2
9,,,15,15,8,15,8,15,16,16,,8,,,10,1,8,10,8,10,10,,7,,,2,1,1,1,1,2,,6,,,8,8,8,8,8
8,,,,16,2,16,15,15,15,16,,7,,,,1,1,1,2,3,2,,6,,,,1,2,2,2,3,,5,,,,8,8,8,8
7,,,,,15,8,16,16,8,8,,6,,,,,8,16,10,16,15,,5,,,,,1,2,3,2,,4,,,,,8,8,8
6,,,,,,10,1,16,2,1,,5,,,,,,16,15,8,8,,4,,,,,,2,1,1,,3,,,,,,8,8
5,,,,,,,10,1,10,16,,4,,,,,,,15,4,8,,3,,,,,,,2,2,,2,,,,,,,8
4,,,,,,,,16,10,16,,3,,,,,,,,4,16,,2,,,,,,,,1,,,,,,,,,
3,,,,,,,,,1,15,,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,6,5,4,3,2,,,6,5,4,3,2,,,5,4,3,2,,,4,3,2,,,3,2,,,2
7,8,8,8,8,8,10,,6,8,8,8,10,10,,5,8,8,10,10,,4,8,10,10,,3,8,10,,2,8
6,,8,1,8,8,8,,5,,8,8,10,10,,4,,8,10,8,,3,,10,8,,2,,10,,,
5,,,8,8,10,8,,4,,,8,8,10,,3,,,10,8,,2,,,8,,,,,,,
4,,,,8,10,10,,3,,,,8,8,,2,,,,10,,,,,,,,,,,,
3,,,,,8,10,,2,,,,,10,,,,,,,,,,,,,,,,,,
2,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,
